id,category,value
25624,家電,255.0
25625,食品,256.25
25626,飲料,257.5
25627,日用品,258.75
25628,家電,260.0
25629,食品,261.25
25630,飲料,262.5
25631,日用品,263.75
25632,家電,265.0
25633,食品,266.25
25634,飲料,267.5
25635,日用品,268.75
25636,家電,270.0
25637,食品,271.25
25638,飲料,272.5
25639,日用品,273.75
25640,家電,275.0
25641,食品,276.25
25642,飲料,277.5
25643,日用品,278.75
25644,家電,280.0
25645,食品,281.25
25646,飲料,282.5
25647,日用品,283.75
25648,家電,285.0
25649,食品,286.25
25650,飲料,287.5
25651,日用品,288.75
25652,家電,290.0
25653,食品,291.25
25654,飲料,292.5
25655,日用品,293.75
25656,家電,295.0
25657,食品,296.25
25658,飲料,297.5
25659,日用品,298.75
25660,家電,300.0
25661,食品,301.25
25662,飲料,302.5
25663,日用品,303.75
25664,家電,305.0
25665,食品,306.25
25666,飲料,307.5
25667,日用品,308.75
25668,家電,310.0
25669,食品,311.25
25670,飲料,312.5
25671,日用品,313.75
25672,家電,315.0
25673,食品,316.25
25674,飲料,317.5
25675,日用品,318.75
25676,家電,320.0
25677,食品,321.25
25678,飲料,322.5
25679,日用品,323.75
25680,家電,325.0
25681,食品,326.25
25682,飲料,327.5
25683,日用品,328.75
25684,家電,330.0
25685,食品,331.25
25686,飲料,332.5
25687,日用品,333.75
25688,家電,335.0
25689,食品,336.25
25690,飲料,337.5
25691,日用品,338.75
25692,家電,340.0
25693,食品,341.25
25694,飲料,342.5
25695,日用品,343.75
25696,家電,345.0
25697,食品,346.25
25698,飲料,347.5
25699,日用品,348.75
25700,家電,350.0
25701,食品,351.25
25702,飲料,352.5
25703,日用品,353.75
25704,家電,355.0
25705,食品,356.25
25706,飲料,357.5
25707,日用品,358.75
25708,家電,360.0
25709,食品,361.25
25710,飲料,362.5
25711,日用品,363.75
25712,家電,365.0
25713,食品,366.25
25714,飲料,367.5
25715,日用品,368.75
25716,家電,370.0
25717,食品,371.25
25718,飲料,372.5
25719,日用品,373.75
25720,家電,375.0
25721,食品,376.25
25722,飲料,377.5
25723,日用品,378.75
25724,家電,380.0
25725,食品,381.25
25726,飲料,382.5
25727,日用品,383.75
25728,家電,385.0
25729,食品,386.25
25730,飲料,387.5
25731,日用品,388.75
25732,家電,390.0
25733,食品,391.25
25734,飲料,392.5
25735,日用品,393.75
25736,家電,395.0
25737,食品,396.25
25738,飲料,397.5
25739,日用品,398.75
25740,家電,400.0
25741,食品,401.25
25742,飲料,402.5
25743,日用品,403.75
25744,家電,405.0
25745,食品,406.25
25746,飲料,407.5
25747,日用品,408.75
25748,家電,410.0
25749,食品,411.25
25750,飲料,412.5
25751,日用品,413.75
25752,家電,415.0
25753,食品,416.25
25754,飲料,417.5
25755,日用品,418.75
25756,家電,420.0
25757,食品,421.25
25758,飲料,422.5
25759,日用品,423.75
25760,家電,425.0
25761,食品,426.25
25762,飲料,427.5
25763,日用品,428.75
25764,家電,430.0
25765,食品,431.25
25766,飲料,432.5
25767,日用品,433.75
25768,家電,435.0
25769,食品,436.25
25770,飲料,437.5
25771,日用品,438.75
25772,家電,440.0
25773,食品,441.25
25774,飲料,442.5
25775,日用品,443.75
25776,家電,445.0
25777,食品,446.25
25778,飲料,447.5
25779,日用品,448.75
25780,家電,450.0
25781,食品,451.25
25782,飲料,452.5
25783,日用品,453.75
25784,家電,455.0
25785,食品,456.25
25786,飲料,457.5
25787,日用品,458.75
25788,家電,460.0
25789,食品,461.25
25790,飲料,462.5
25791,日用品,463.75
25792,家電,465.0
25793,食品,466.25
25794,飲料,467.5
25795,日用品,468.75
25796,家電,470.0
25797,食品,471.25
25798,飲料,472.5
25799,日用品,473.75
25800,家電,475.0
25801,食品,476.25
25802,飲料,477.5
25803,日用品,478.75
25804,家電,480.0
25805,食品,481.25
25806,飲料,482.5
25807,日用品,483.75
25808,家電,485.0
25809,食品,486.25
25810,飲料,487.5
25811,日用品,488.75
25812,家電,490.0
25813,食品,491.25
25814,飲料,492.5
25815,日用品,493.75
25816,家電,495.0
25817,食品,496.25
25818,飲料,497.5
25819,日用品,498.75
25820,家電,500.0
25821,食品,501.25
25822,飲料,502.5
25823,日用品,503.75
25824,家電,505.0
25825,食品,506.25
25826,飲料,507.5
25827,日用品,508.75
25828,家電,510.0
25829,食品,511.25
25830,飲料,512.5
25831,日用品,513.75
25832,家電,515.0
25833,食品,516.25
25834,飲料,517.5
25835,日用品,518.75
25836,家電,520.0
25837,食品,521.25
25838,飲料,522.5
25839,日用品,523.75
25840,家電,525.0
25841,食品,526.25
25842,飲料,527.5
25843,日用品,528.75
25844,家電,530.0
25845,食品,531.25
25846,飲料,532.5
25847,日用品,533.75
25848,家電,535.0
25849,食品,536.25
25850,飲料,537.5
25851,日用品,538.75
25852,家電,540.0
25853,食品,541.25
25854,飲料,542.5
25855,日用品,543.75
25856,家電,545.0
25857,食品,546.25
25858,飲料,547.5
25859,日用品,548.75
25860,家電,550.0
25861,食品,551.25
25862,飲料,552.5
25863,日用品,553.75
25864,家電,555.0
25865,食品,556.25
25866,飲料,557.5
25867,日用品,558.75
25868,家電,560.0
25869,食品,561.25
25870,飲料,562.5
25871,日用品,563.75
25872,家電,565.0
25873,食品,566.25
25874,飲料,567.5
25875,日用品,568.75
25876,家電,570.0
25877,食品,571.25
25878,飲料,572.5
25879,日用品,573.75
25880,家電,575.0
25881,食品,576.25
25882,飲料,577.5
25883,日用品,578.75
25884,家電,580.0
25885,食品,581.25
25886,飲料,582.5
25887,日用品,583.75
25888,家電,585.0
25889,食品,586.25
25890,飲料,587.5
25891,日用品,588.75
25892,家電,590.0
25893,食品,591.25
25894,飲料,592.5
25895,日用品,593.75
25896,家電,595.0
25897,食品,596.25
25898,飲料,597.5
25899,日用品,598.75
25900,家電,600.0
25901,食品,601.25
25902,飲料,602.5
25903,日用品,603.75
25904,家電,605.0
25905,食品,606.25
25906,飲料,607.5
25907,日用品,608.75
25908,家電,610.0
25909,食品,611.25
25910,飲料,612.5
25911,日用品,613.75
25912,家電,615.0
25913,食品,616.25
25914,飲料,617.5
25915,日用品,618.75
25916,家電,620.0
25917,食品,621.25
25918,飲料,622.5
25919,日用品,623.75
25920,家電,625.0
25921,食品,626.25
25922,飲料,627.5
25923,日用品,628.75
25924,家電,630.0
25925,食品,631.25
25926,飲料,632.5
25927,日用品,633.75
25928,家電,635.0
25929,食品,636.25
25930,飲料,637.5
25931,日用品,638.75
25932,家電,640.0
25933,食品,641.25
25934,飲料,642.5
25935,日用品,643.75
25936,家電,645.0
25937,食品,646.25
25938,飲料,647.5
25939,日用品,648.75
25940,家電,650.0
25941,食品,651.25
25942,飲料,652.5
25943,日用品,653.75
25944,家電,655.0
25945,食品,656.25
25946,飲料,657.5
25947,日用品,658.75
25948,家電,660.0
25949,食品,661.25
25950,飲料,662.5
25951,日用品,663.75
25952,家電,665.0
25953,食品,666.25
25954,飲料,667.5
25955,日用品,668.75
25956,家電,670.0
25957,食品,671.25
25958,飲料,672.5
25959,日用品,673.75
25960,家電,675.0
25961,食品,676.25
25962,飲料,677.5
25963,日用品,678.75
25964,家電,680.0
25965,食品,681.25
25966,飲料,682.5
25967,日用品,683.75
25968,家電,685.0
25969,食品,686.25
25970,飲料,687.5
25971,日用品,688.75
25972,家電,690.0
25973,食品,691.25
25974,飲料,692.5
25975,日用品,693.75
25976,家電,695.0
25977,食品,696.25
25978,飲料,697.5
25979,日用品,698.75
25980,家電,700.0
25981,食品,701.25
25982,飲料,702.5
25983,日用品,703.75
25984,家電,705.0
25985,食品,706.25
25986,飲料,707.5
25987,日用品,708.75
25988,家電,710.0
25989,食品,711.25
25990,飲料,712.5
25991,日用品,713.75
25992,家電,715.0
25993,食品,716.25
25994,飲料,717.5
25995,日用品,718.75
25996,家電,720.0
25997,食品,721.25
25998,飲料,722.5
25999,日用品,723.75
26000,家電,100.0
26001,食品,101.25
26002,飲料,102.5
26003,日用品,103.75
26004,家電,105.0
26005,食品,106.25
26006,飲料,107.5
26007,日用品,108.75
26008,家電,110.0
26009,食品,111.25
26010,飲料,112.5
26011,日用品,113.75
26012,家電,115.0
26013,食品,116.25
26014,飲料,117.5
26015,日用品,118.75
26016,家電,120.0
26017,食品,121.25
26018,飲料,122.5
26019,日用品,123.75
26020,家電,125.0
26021,食品,126.25
26022,飲料,127.5
26023,日用品,128.75
26024,家電,130.0
26025,食品,131.25
26026,飲料,132.5
26027,日用品,133.75
26028,家電,135.0
26029,食品,136.25
26030,飲料,137.5
26031,日用品,138.75
26032,家電,140.0
26033,食品,141.25
26034,飲料,142.5
26035,日用品,143.75
26036,家電,145.0
26037,食品,146.25
26038,飲料,147.5
26039,日用品,148.75
26040,家電,150.0
26041,食品,151.25
26042,飲料,152.5
26043,日用品,153.75
26044,家電,155.0
26045,食品,156.25
26046,飲料,157.5
26047,日用品,158.75
26048,家電,160.0
26049,食品,161.25
26050,飲料,162.5
26051,日用品,163.75
26052,家電,165.0
26053,食品,166.25
26054,飲料,167.5
26055,日用品,168.75
26056,家電,170.0
26057,食品,171.25
26058,飲料,172.5
26059,日用品,173.75
26060,家電,175.0
26061,食品,176.25
26062,飲料,177.5
26063,日用品,178.75
26064,家電,180.0
26065,食品,181.25
26066,飲料,182.5
26067,日用品,183.75
26068,家電,185.0
26069,食品,186.25
26070,飲料,187.5
26071,日用品,188.75
26072,家電,190.0
26073,食品,191.25
26074,飲料,192.5
26075,日用品,193.75
26076,家電,195.0
26077,食品,196.25
26078,飲料,197.5
26079,日用品,198.75
26080,家電,200.0
26081,食品,201.25
26082,飲料,202.5
26083,日用品,203.75
26084,家電,205.0
26085,食品,206.25
26086,飲料,207.5
26087,日用品,208.75
26088,家電,210.0
26089,食品,211.25
26090,飲料,212.5
26091,日用品,213.75
26092,家電,215.0
26093,食品,216.25
26094,飲料,217.5
26095,日用品,218.75
26096,家電,220.0
26097,食品,221.25
26098,飲料,222.5
26099,日用品,223.75
26100,家電,225.0
26101,食品,226.25
26102,飲料,227.5
26103,日用品,228.75
26104,家電,230.0
26105,食品,231.25
26106,飲料,232.5
26107,日用品,233.75
26108,家電,235.0
26109,食品,236.25
26110,飲料,237.5
26111,日用品,238.75
26112,家電,240.0
26113,食品,241.25
26114,飲料,242.5
26115,日用品,243.75
26116,家電,245.0
26117,食品,246.25
26118,飲料,247.5
26119,日用品,248.75
26120,家電,250.0
26121,食品,251.25
26122,飲料,252.5
26123,日用品,253.75
26124,家電,255.0
26125,食品,256.25
26126,飲料,257.5
26127,日用品,258.75
26128,家電,260.0
26129,食品,261.25
26130,飲料,262.5
26131,日用品,263.75
26132,家電,265.0
26133,食品,266.25
26134,飲料,267.5
26135,日用品,268.75
26136,家電,270.0
26137,食品,271.25
26138,飲料,272.5
26139,日用品,273.75
26140,家電,275.0
26141,食品,276.25
26142,飲料,277.5
26143,日用品,278.75
26144,家電,280.0
26145,食品,281.25
26146,飲料,282.5
26147,日用品,283.75
26148,家電,285.0
26149,食品,286.25
26150,飲料,287.5
26151,日用品,288.75
26152,家電,290.0
26153,食品,291.25
26154,飲料,292.5
26155,日用品,293.75
26156,家電,295.0
26157,食品,296.25
26158,飲料,297.5
26159,日用品,298.75
26160,家電,300.0
26161,食品,301.25
26162,飲料,302.5
26163,日用品,303.75
26164,家電,305.0
26165,食品,306.25
26166,飲料,307.5
26167,日用品,308.75
26168,家電,310.0
26169,食品,311.25
26170,飲料,312.5
26171,日用品,313.75
26172,家電,315.0
26173,食品,316.25
26174,飲料,317.5
26175,日用品,318.75
26176,家電,320.0
26177,食品,321.25
26178,飲料,322.5
26179,日用品,323.75
26180,家電,325.0
26181,食品,326.25
26182,飲料,327.5
26183,日用品,328.75
26184,家電,330.0
26185,食品,331.25
26186,飲料,332.5
26187,日用品,333.75
26188,家電,335.0
26189,食品,336.25
26190,飲料,337.5
26191,日用品,338.75
26192,家電,340.0
26193,食品,341.25
26194,飲料,342.5
26195,日用品,343.75
26196,家電,345.0
26197,食品,346.25
26198,飲料,347.5
26199,日用品,348.75
26200,家電,350.0
26201,食品,351.25
26202,飲料,352.5
26203,日用品,353.75
26204,家電,355.0
26205,食品,356.25
26206,飲料,357.5
26207,日用品,358.75
26208,家電,360.0
26209,食品,361.25
26210,飲料,362.5
26211,日用品,363.75
26212,家電,365.0
26213,食品,366.25
26214,飲料,367.5
26215,日用品,368.75
26216,家電,370.0
26217,食品,371.25
26218,飲料,372.5
26219,日用品,373.75
26220,家電,375.0
26221,食品,376.25
26222,飲料,377.5
26223,日用品,378.75
26224,家電,380.0
26225,食品,381.25
26226,飲料,382.5
26227,日用品,383.75
26228,家電,385.0
26229,食品,386.25
26230,飲料,387.5
26231,日用品,388.75
26232,家電,390.0
26233,食品,391.25
26234,飲料,392.5
26235,日用品,393.75
26236,家電,395.0
26237,食品,396.25
26238,飲料,397.5
26239,日用品,398.75
26240,家電,400.0
26241,食品,401.25
26242,飲料,402.5
26243,日用品,403.75
26244,家電,405.0
26245,食品,406.25
26246,飲料,407.5
26247,日用品,408.75
26248,家電,410.0
26249,食品,411.25
26250,飲料,412.5
26251,日用品,413.75
26252,家電,415.0
26253,食品,416.25
26254,飲料,417.5
26255,日用品,418.75
26256,家電,420.0
26257,食品,421.25
26258,飲料,422.5
26259,日用品,423.75
26260,家電,425.0
26261,食品,426.25
26262,飲料,427.5
26263,日用品,428.75
26264,家電,430.0
26265,食品,431.25
26266,飲料,432.5
26267,日用品,433.75
26268,家電,435.0
26269,食品,436.25
26270,飲料,437.5
26271,日用品,438.75
26272,家電,440.0
26273,食品,441.25
26274,飲料,442.5
26275,日用品,443.75
26276,家電,445.0
26277,食品,446.25
26278,飲料,447.5
26279,日用品,448.75
26280,家電,450.0
26281,食品,451.25
26282,飲料,452.5
26283,日用品,453.75
26284,家電,455.0
26285,食品,456.25
26286,飲料,457.5
26287,日用品,458.75
26288,家電,460.0
26289,食品,461.25
26290,飲料,462.5
26291,日用品,463.75
26292,家電,465.0
26293,食品,466.25
26294,飲料,467.5
26295,日用品,468.75
26296,家電,470.0
26297,食品,471.25
26298,飲料,472.5
26299,日用品,473.75
26300,家電,475.0
26301,食品,476.25
26302,飲料,477.5
26303,日用品,478.75
26304,家電,480.0
26305,食品,481.25
26306,飲料,482.5
26307,日用品,483.75
26308,家電,485.0
26309,食品,486.25
26310,飲料,487.5
26311,日用品,488.75
26312,家電,490.0
26313,食品,491.25
26314,飲料,492.5
26315,日用品,493.75
26316,家電,495.0
26317,食品,496.25
26318,飲料,497.5
26319,日用品,498.75
26320,家電,500.0
26321,食品,501.25
26322,飲料,502.5
26323,日用品,503.75
26324,家電,505.0
26325,食品,506.25
26326,飲料,507.5
26327,日用品,508.75
26328,家電,510.0
26329,食品,511.25
26330,飲料,512.5
26331,日用品,513.75
26332,家電,515.0
26333,食品,516.25
26334,飲料,517.5
26335,日用品,518.75
26336,家電,520.0
26337,食品,521.25
26338,飲料,522.5
26339,日用品,523.75
26340,家電,525.0
26341,食品,526.25
26342,飲料,527.5
26343,日用品,528.75
26344,家電,530.0
26345,食品,531.25
26346,飲料,532.5
26347,日用品,533.75
26348,家電,535.0
26349,食品,536.25
26350,飲料,537.5
26351,日用品,538.75
26352,家電,540.0
26353,食品,541.25
26354,飲料,542.5
26355,日用品,543.75
26356,家電,545.0
26357,食品,546.25
26358,飲料,547.5
26359,日用品,548.75
26360,家電,550.0
26361,食品,551.25
26362,飲料,552.5
26363,日用品,553.75
26364,家電,555.0
26365,食品,556.25
26366,飲料,557.5
26367,日用品,558.75
26368,家電,560.0
26369,食品,561.25
26370,飲料,562.5
26371,日用品,563.75
26372,家電,565.0
26373,食品,566.25
26374,飲料,567.5
26375,日用品,568.75
26376,家電,570.0
26377,食品,571.25
26378,飲料,572.5
26379,日用品,573.75
26380,家電,575.0
26381,食品,576.25
26382,飲料,577.5
26383,日用品,578.75
26384,家電,580.0
26385,食品,581.25
26386,飲料,582.5
26387,日用品,583.75
26388,家電,585.0
26389,食品,586.25
26390,飲料,587.5
26391,日用品,588.75
26392,家電,590.0
26393,食品,591.25
26394,飲料,592.5
26395,日用品,593.75
26396,家電,595.0
26397,食品,596.25
26398,飲料,597.5
26399,日用品,598.75
26400,家電,600.0
26401,食品,601.25
26402,飲料,602.5
26403,日用品,603.75
26404,家電,605.0
26405,食品,606.25
26406,飲料,607.5
26407,日用品,608.75
26408,家電,610.0
26409,食品,611.25
26410,飲料,612.5
26411,日用品,613.75
26412,家電,615.0
26413,食品,616.25
26414,飲料,617.5
26415,日用品,618.75
26416,家電,620.0
26417,食品,621.25
26418,飲料,622.5
26419,日用品,623.75
26420,家電,625.0
26421,食品,626.25
26422,飲料,627.5
26423,日用品,628.75
26424,家電,630.0
26425,食品,631.25
26426,飲料,632.5
26427,日用品,633.75
26428,家電,635.0
26429,食品,636.25
26430,飲料,637.5
26431,日用品,638.75
26432,家電,640.0
26433,食品,641.25
26434,飲料,642.5
26435,日用品,643.75
26436,家電,645.0
26437,食品,646.25
26438,飲料,647.5
26439,日用品,648.75
26440,家電,650.0
26441,食品,651.25
26442,飲料,652.5
26443,日用品,653.75
26444,家電,655.0
26445,食品,656.25
26446,飲料,657.5
26447,日用品,658.75
26448,家電,660.0
26449,食品,661.25
26450,飲料,662.5
26451,日用品,663.75
26452,家電,665.0
26453,食品,666.25
26454,飲料,667.5
26455,日用品,668.75
26456,家電,670.0
26457,食品,671.25
26458,飲料,672.5
26459,日用品,673.75
26460,家電,675.0
26461,食品,676.25
26462,飲料,677.5
26463,日用品,678.75
26464,家電,680.0
26465,食品,681.25
26466,飲料,682.5
26467,日用品,683.75
26468,家電,685.0
26469,食品,686.25
26470,飲料,687.5
26471,日用品,688.75
26472,家電,690.0
26473,食品,691.25
26474,飲料,692.5
26475,日用品,693.75
26476,家電,695.0
26477,食品,696.25
26478,飲料,697.5
26479,日用品,698.75
26480,家電,700.0
26481,食品,701.25
26482,飲料,702.5
26483,日用品,703.75
26484,家電,705.0
26485,食品,706.25
26486,飲料,707.5
26487,日用品,708.75
26488,家電,710.0
26489,食品,711.25
26490,飲料,712.5
26491,日用品,713.75
26492,家電,715.0
26493,食品,716.25
26494,飲料,717.5
26495,日用品,718.75
26496,家電,720.0
26497,食品,721.25
26498,飲料,722.5
26499,日用品,723.75
26500,家電,100.0
26501,食品,101.25
26502,飲料,102.5
26503,日用品,103.75
26504,家電,105.0
26505,食品,106.25
26506,飲料,107.5
26507,日用品,108.75
26508,家電,110.0
26509,食品,111.25
26510,飲料,112.5
26511,日用品,113.75
26512,家電,115.0
26513,食品,116.25
26514,飲料,117.5
